G,Temp (F),,,,,,G,Temp (F)
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.002326,59
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.072106,66
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.280283,73
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.467526,75
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.647791,76
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.783862,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.830382,77
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.812937,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.736179,78
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.576848,76
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.446592,77
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.077921,73
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0.005815,69
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,66
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,65
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,62
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
,,,,,,,0,59
